Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Status,Nameplate Energy Capacity (MWh),DC Net Capacity (MW),Planned Derate Year,Planned Derate Month,Planned Derate of Summer Capacity (MW),Planned Uprate Year,Planned Uprate Month,Planned Uprate of Summer Capacity (MW),Latitude,Longitude,Minimum Duration (hr),Heat Rate (MMBtu/MWh),Ramp Up Rate (MW/h),Ramp Down Rate (MW/h),Start Up Costs ($/MW),Shut Down Costs ($/MW),Minimum Capacity (MW),Start Up Rate (MW/h),Shut Down Rate (MW/h),Minimum Up Time (hr)
57313,Tesla Inc.,60228,Conn Mun Electric Energy Coop,Map,Map,CT,New London,ISNE,IPP Non-CHP,PV1,,1,1,1,Solar Photovoltaic,SUN,PV,12,2016, , ,(OP) Operating, ,1.2, , , , , , ,41.538324,-72.12254,7,11549,0.4,0.4,1793,1718,0.3,0.4,0.4,6
57313,Tesla Inc.,60229,Orange County Solar Farm (NY),Map,Map,NY,Orange,ISNE,IPP Non-CHP,PV1,,1.5,1.5,1.5,Solar Photovoltaic,SUN,PV,5,2017, , ,(OP) Operating, ,2.1, , , , , , ,41.404879,-74.3595,6,10645,0.6,0.6,12117,912,0.45,0.6,0.6,6
56769,Consolidated Edison Development Inc.,60274,"CED Westfield Solar, LLC",Map,Map,MA,Hampden,ISNE,IPP Non-CHP,WFMA,,2,2,2,Solar Photovoltaic,SUN,PV,8,2016, , ,(OP) Operating, ,2.6, , , , , , ,42.175625,-72.75518,2,8311,0.8,0.8,11843,545,0.6,0.8,0.8,6
60058,Hollingsworth & Vose Co West Groton,60276,West Groton CHP,Map,Map,MA,Middlesex,ISNE,Industrial CHP,G1,,4.1,3.3,3.8,Natural Gas Fired Combustion Turbine,NG,GT,12,2015, , ,(OP) Operating, , , , , , , , ,42.61343,-71.63377,7,8141,1.64,1.64,11057,2465,1.23,1.64,1.64,1
61012,AES Distributed Energy,60278,Southbridge Solar,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,SBRDG,,1.9,1.9,1.9,Solar Photovoltaic,SUN,PV,3,2016, , ,(OP) Operating, ,2.6, , , , , , ,42.090932,-72.01167,9,10894,0.76,0.76,5699,3343,0.57,0.76,0.76,6
58135,Ecos Energy LLC,60344,Sudbury Solar,Map,Map,VT,Rutland,ISNE,IPP Non-CHP,SUD,,2,2,2,Solar Photovoltaic,SUN,PV,5,2016, , ,(OP) Operating, ,2.8, , , , , , ,43.833,-73.192,6,11639,0.8,0.8,2715,2566,0.6,0.8,0.8,6
60189,"SJA Solar, LLC",60391,SJA Solar LLC-Solterra Monastery CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,SJAPV,,14.7,14.7,14.7,Solar Photovoltaic,SUN,PV,12,2016, , ,(OP) Operating, ,20.1, , , , , , ,42.283439,-72.00847,9,11198,5.88,5.88,5015,3900,4.41,5.88,5.88,5
62093,Groton Fuel Cell 1 LLC,60392,Pfizer Groton Fuel Cell,Map,Map,CT,New London,ISNE,IPP CHP,MM-24,,2.8,2.8,2.8,Other Natural Gas,NG,FC,10,2016, , ,(OP) Operating, , , , , , , , ,41.333889,-72.07111,4,9569,1.12,1.12,10708,3026,0.84,1.12,1.12,5
62093,Groton Fuel Cell 1 LLC,60392,Pfizer Groton Fuel Cell,Map,Map,CT,New London,ISNE,IPP CHP,MM-25,,2.8,2.8,2.8,Other Natural Gas,NG,FC,10,2016, , ,(OP) Operating, , , , , , , , ,41.333889,-72.07111,2,8380,1.12,1.12,14104,1718,0.84,1.12,1.12,4
60207,"Pisgah Mountain, LLC",60404,Pisgah Mountain Wind,Map,Map,ME,Penobscot,ISNE,IPP Non-CHP,PISGA,,9.1,9.1,9.1,Onshore Wind Turbine,WND,WT,12,2016, , ,(OP) Operating, , , , , , , , ,44.777337,-68.52342,5,8177,3.64,3.64,7203,3613,2.73,3.64,3.64,7
60801,"Coventry Photovoltaic, LLC",60411,"Coventry Photovoltaic, LLC",Map,Map,VT,Orleans,ISNE,IPP Non-CHP,COVEN,,2.2,2.2,2.2,Solar Photovoltaic,SUN,PV,8,2014, , ,(OP) Operating, ,2.7, , , , , , ,44.910152,-72.21975,9,11566,0.88,0.88,2013,723,0.66,0.88,0.88,6
61944,MN8 Energy LLC,60423,Fairhaven C CSG,Map,Map,MA,Bristol,ISNE,IPP Non-CHP,FCPV,,1.6,1.6,1.6,Solar Photovoltaic,SUN,PV,5,2017, , ,(OP) Operating, ,2.4, , , , , , ,41.66303,-70.86323,9,11364,0.64,0.64,12425,102,0.48,0.64,0.64,8
61944,MN8 Energy LLC,60424,West Bridgewater AB CSG,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,WBAB,,1.7,1.7,1.7,Solar Photovoltaic,SUN,PV,6,2017, , ,(OP) Operating, ,2.2, , , , , , ,42.0253,-71.0336,6,10523,0.68,0.68,6216,715,0.51,0.68,0.68,2
62836,Navisun LLC,60442,Carver MA 1 Community Solar,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,CMA1,,2,2,2,Solar Photovoltaic,SUN,PV,9,2016, , ,(OP) Operating, ,2.7, , , , , , ,41.942796,-70.76114,1,11830,0.8,0.8,10653,958,0.6,0.8,0.8,1
62836,Navisun LLC,60443,Wareham MA 1 Community Solar,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,WMA1,,2,2,2,Solar Photovoltaic,SUN,PV,9,2016, , ,(OP) Operating, ,2.7, , , , , , ,41.80167,-70.70463,7,11322,0.8,0.8,10005,430,0.6,0.8,0.8,7
63249,Terraform Arcadia,60451,Brookside,Map,Map,RI,Providence,ISNE,IPP Non-CHP,PVBR,,1,1,1,Solar Photovoltaic,SUN,PV,11,2015, , ,(OP) Operating, ,1.2, , , , , , ,41.987579,-71.58396,7,10432,0.4,0.4,5327,2021,0.3,0.4,0.4,6
60242,"Athens Energy, LLC",60457,Athens Energy,Map,Map,ME,Somerset,ISNE,IPP Non-CHP,1,,8.5,7.1,7.1,Wood/Wood Waste Biomass,WDS,OT,10,2016, , ,(OP) Operating, , , , , , , , ,44.945514,-69.66071,8,8465,3.4,3.4,14371,151,2.55,3.4,3.4,8
60240,"SEC CRSD Solar One, LLC",60458,Hardwick-Athol & Eagle Hill,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,HAEH,,2.8,2.8,2.8,Solar Photovoltaic,SUN,PV,7,2015, , ,(OP) Operating, ,3.4, , , , , , ,42.308391,-72.18958,3,10659,1.12,1.12,4880,1700,0.84,1.12,1.12,2
57313,Tesla Inc.,60462,Onondaga County- Clearwater,Map,Map,NY,Oswego,ISNE,IPP Non-CHP,PV1,,2,2,2,Solar Photovoltaic,SUN,PV,7,2017, , ,(OP) Operating, ,2.5, , , , , , ,43.429317,-76.51572,2,8485,0.8,0.8,2142,2516,0.6,0.8,0.8,7
57313,Tesla Inc.,60463,Greene County Meter #1,Map,Map,NY,Greene,ISNE,IPP Non-CHP,PV1,,1.6,1.6,1.6,Solar Photovoltaic,SUN,PV,2,2018, , ,(OP) Operating, ,2.3, , , , , , ,42.294823,-74.00076,6,9931,0.64,0.64,11288,2261,0.48,0.64,0.64,3
62836,Navisun LLC,60473,Westport MA 1 Community Solar,Map,Map,MA,Bristol,ISNE,IPP Non-CHP,WPMA1,,1.3,1.3,1.3,Solar Photovoltaic,SUN,PV,9,2016, , ,(OP) Operating, ,1.8, , , , , , ,41.621068,-71.05696,4,9484,0.52,0.52,10434,934,0.39,0.52,0.52,6
62836,Navisun LLC,60476,Westport MA 2 Community Solar,Map,Map,MA,Bristol,ISNE,IPP Non-CHP,WPMA2,,1.2,1.2,1.2,Solar Photovoltaic,SUN,PV,9,2016, , ,(OP) Operating, ,1.6, , , , , , ,41.621068,-71.05696,8,9253,0.48,0.48,4062,2266,0.36,0.48,0.48,6
60281,"Altus Power America Management, LLC",60492,Rail Trail,Map,Map,MA,Berkshire,ISNE,IPP Non-CHP,PV1,,2,2,2,Solar Photovoltaic,SUN,PV,5,2016, , ,(OP) Operating, ,2.8, , , , , , ,42.243134,-73.36385,5,11207,0.8,0.8,5899,1611,0.6,0.8,0.8,8
60281,"Altus Power America Management, LLC",60493,Rising Paper,Map,Map,MA,Berkshire,ISNE,IPP Non-CHP,1,,2.5,2.5,2.5,Solar Photovoltaic,SUN,PV,5,2016, , ,(OP) Operating, ,3.3, , , , , , ,42.228622,-73.34446,6,9690,1,1,5343,2295,0.75,1,1,8
60281,"Altus Power America Management, LLC",60494,Hampden,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,1,,3.2,3.2,3.2,Solar Photovoltaic,SUN,PV,7,2015, , ,(OP) Operating, ,4.3, , , , , , ,42.044663,-72.43875,1,8877,1.28,1.28,6826,2693,0.96,1.28,1.28,6
60281,"Altus Power America Management, LLC",60495,Little Bay,Map,Map,RI,Providence,ISNE,IPP Non-CHP,1,,1.3,1.3,1.3,Solar Photovoltaic,SUN,PV,3,2014, , ,(OP) Operating, ,1.5, , , , , , ,41.799201,-71.43605,9,10045,0.52,0.52,10121,1883,0.39,0.52,0.52,2
60281,"Altus Power America Management, LLC",60498,Shirley Water,Map,Map,MA,Middlesex,ISNE,IPP Non-CHP,1,,2,2,2,Solar Photovoltaic,SUN,PV,8,2016, , ,(OP) Operating, ,2.6, , , , , , ,42.554584,-71.62348,9,8403,0.8,0.8,6353,984,0.6,0.8,0.8,5
7601,Green Mountain Power Corp,60518,Stafford Hill Solar Hybrid,Map,Map,VT,Rutland,ISNE,Electric Utility,BA1,,2,2,2,Batteries,MWH,BA,9,2015, , ,(OP) Operating,3.4, , , , , , , ,43.619444,-72.95028,1,8420,0.8,0.8,5110,3379,0.6,0.8,0.8,4
7601,Green Mountain Power Corp,60518,Stafford Hill Solar Hybrid,Map,Map,VT,Rutland,ISNE,Electric Utility,PV1,,2,2,2,Solar Photovoltaic,SUN,PV,3,2015, , ,(OP) Operating, ,2.5, , , , , , ,43.619444,-72.95028,5,10906,0.8,0.8,13518,2147,0.6,0.8,0.8,7
60297,"Limerick Road Solar, LLC",60537,Limerick Road Solar Farm,Map,Map,VT,Chittenden,ISNE,IPP Non-CHP,8027,,2.2,2.2,2.2,Solar Photovoltaic,SUN,PV,12,2013, , ,(OP) Operating, ,3, , , , , , ,44.368889,-73.24708,9,10793,0.88,0.88,8019,558,0.66,0.88,0.88,1
60301,158th Fighter Wing,60542,158th Fighter Wing Solar Farm,Map,Map,VT,Chittenden,ISNE,IPP Non-CHP,900,,1.3,1.3,1.3,Solar Photovoltaic,SUN,PV,9,2011, , ,(OP) Operating, ,1.5, , , ,,,,44.477705,-73.15341,3,8778,0.52,0.52,2389,2661,0.39,0.52,0.52,1
7601,Green Mountain Power Corp,60547,GMP Solar - Richmond,Map,Map,VT,Chittenden,ISNE,Electric Utility,PV1,,1.9,1.9,1.9,Solar Photovoltaic,SUN,PV,10,2016, , ,(OP) Operating, ,2, , , , , , ,44.42691,-73.00849,8,11528,0.76,0.76,12282,2472,0.57,0.76,0.76,4
7601,Green Mountain Power Corp,60562,GMP Solar - Panton Hybrid,Map,Map,VT,Addison,ISNE,Electric Utility,GMPBP,,1,1,1,Batteries,MWH,BA,6,2018, , ,(OP) Operating,4, , , , , , , ,44.085795,-73.19539,3,10226,0.4,0.4,12498,324,0.3,0.4,0.4,1
7601,Green Mountain Power Corp,60562,GMP Solar - Panton Hybrid,Map,Map,VT,Addison,ISNE,Electric Utility,GMPSP,,4.9,4.9,4.9,Solar Photovoltaic,SUN,PV,12,2016, , ,(OP) Operating, ,6.3, , , , , , ,44.085795,-73.19539,8,11327,1.96,1.96,12595,107,1.47,1.96,1.96,7
19497,United Illuminating Co,60593,UI RCP Woodbridge FC,Map,Map,CT,New Haven,ISNE,Electric Utility,WBFC,,2.8,2.2,2.2,Other Natural Gas,NG,FC,12,2016, , ,(OP) Operating, , , , , , , , ,41.358035,-73.00781,7,11531,1.12,1.12,12291,12,0.84,1.12,1.12,1
57313,Tesla Inc.,60605,CMEEC - Rogers Rd Solar,Map,Map,CT,New London,ISNE,IPP Non-CHP,PV1,,1.3,1.3,1.3,Solar Photovoltaic,SUN,PV,2,2017, , ,(OP) Operating, ,1.5, , , , , , ,41.538324,-72.12254,5,11492,0.52,0.52,2035,1998,0.39,0.52,0.52,2
57313,Tesla Inc.,60607,CMEEC - Polaris Park Solar Hybrid,Map,Map,CT,New London,ISNE,IPP Non-CHP,BA1,,0.8,0.8,0.8,Batteries,MWH,BA,8,2017, , ,(OP) Operating,3.3, , , , , , , ,41.381256,-72.07689,3,9543,0.32,0.32,6004,68,0.24,0.32,0.32,2
57313,Tesla Inc.,60607,CMEEC - Polaris Park Solar Hybrid,Map,Map,CT,New London,ISNE,IPP Non-CHP,PV1,,3.5,3.5,3.5,Solar Photovoltaic,SUN,PV,8,2017, , ,(OP) Operating, ,4.8, , , , , , ,41.381256,-72.07689,1,10910,1.4,1.4,1804,3707,1.05,1.4,1.4,2
57313,Tesla Inc.,60608,CMEEC - Navy NE Trident,Map,Map,CT,New London,ISNE,IPP Non-CHP,PV1,,1,1,1,Solar Photovoltaic,SUN,PV,6,2017, , ,(OP) Operating, ,1.4, , , , , , ,41.39546,-72.07919,1,11799,0.4,0.4,4364,3270,0.3,0.4,0.4,7
57313,Tesla Inc.,60609,CMEEC - Norwich Stott St Solar Hybrid,Map,Map,CT,New London,ISNE,IPP Non-CHP,BA1,,0.8,0.8,0.8,Batteries,MWH,BA,12,2016, , ,(OP) Operating,3, , , , , , , ,41.576946,-72.10461,4,9941,0.32,0.32,1204,1905,0.24,0.32,0.32,5
57313,Tesla Inc.,60609,CMEEC - Norwich Stott St Solar Hybrid,Map,Map,CT,New London,ISNE,IPP Non-CHP,PV1,,3.5,3.5,3.5,Solar Photovoltaic,SUN,PV,12,2016, , ,(OP) Operating, ,4.8, , , , , , ,41.576946,-72.10461,10,8570,1.4,1.4,7172,3278,1.05,1.4,1.4,7
63621,CVI CleanCapital Solar 6,60612,Morin Solar 2013 LLC,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,MORIN,,4,4,4,Solar Photovoltaic,SUN,PV,12,2013, , ,(OP) Operating, ,5.6, , , , , , ,42.166995,-72.1929,10,11108,1.6,1.6,8367,1382,1.2,1.6,1.6,5
63621,CVI CleanCapital Solar 6,60613,Brookfield Solar 2013 LLC,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,NBKFD,,2,2,2,Solar Photovoltaic,SUN,PV,12,2013, , ,(OP) Operating, ,2.5, , , , , , ,42.25609,-72.06788,1,9781,0.8,0.8,2140,3530,0.6,0.8,0.8,7
63621,CVI CleanCapital Solar 6,60614,WYM 1250 Palmer LLC,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,PALMR,,1,1,1,Solar Photovoltaic,SUN,PV,9,2013, , ,(OP) Operating, ,1.2, , , , , , ,42.151092,-72.26974,10,8109,0.4,0.4,10181,3318,0.3,0.4,0.4,2
60809,"Southern Sky Renewable Energy Berkley, LLC",60615,Southern Sky Renew Energy Berkley LLC,Map,Map,MA,Bristol,ISNE,IPP Non-CHP,BRKLY,,3,3,3,Solar Photovoltaic,SUN,PV,6,2014, , ,(OP) Operating, ,3.6, , , , , , ,41.83777,-71.0913,6,10773,1.2,1.2,7002,1583,0.9,1.2,1.2,7
60369,City of Worcester DPW,60621,Worcester Landfill,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,WL,,6.5,6.5,6.5,Solar Photovoltaic,SUN,PV,5,2017, , ,(OP) Operating, ,8.2, , , , , , ,42.219,-71.791,3,9243,2.6,2.6,7007,1557,1.95,2.6,2.6,7
60365,NRG Renew Canal 1 LLC,60625,Renew Canal 1 CSG LLC,Map,Map,MA,Barnstable,ISNE,IPP Non-CHP,CANAL,,1.2,1.2,1.2,Solar Photovoltaic,SUN,PV,6,2017, , ,(OP) Operating, ,1.5, , , , , , ,41.766987,-70.52117,10,9377,0.48,0.48,1699,1936,0.36,0.48,0.48,8
64658,"Solar Mule, LLC",60640,"Solar Mule, LLC",Map,Map,ME,Kennebec,ISNE,IPP Non-CHP,COLBY,,1.5,1.5,1.5,Solar Photovoltaic,SUN,PV,9,2017, , ,(OP) Operating, ,1.8, , , , , , ,44.557725,-69.67136,3,8361,0.6,0.6,501,2508,0.45,0.6,0.6,8
63622,CVI CleanCapital Solar 7,60644,"West Brookfield Solar, LLC",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,WBRK,,1.4,1.4,1.4,Solar Photovoltaic,SUN,PV,1,2016, , ,(OP) Operating, ,1.8, , , , , , ,42.222798,-72.12953,6,10284,0.56,0.56,12291,1759,0.42,0.56,0.56,1
60281,"Altus Power America Management, LLC",60653,Belchertown,Map,Map,MA,Hampshire,ISNE,IPP Non-CHP,PV1,,1,1,1,Solar Photovoltaic,SUN,PV,12,2015, , ,(OP) Operating, ,1.3, , , , , , ,42.259548,-72.40043,1,10966,0.4,0.4,10710,2744,0.3,0.4,0.4,4
60403,"TRS Fuel Cell, LLC",60683,TRS Fuel Cell,Map,Map,CT,Fairfield,ISNE,IPP CHP,MMH1,,3.7,3.7,3.7,Other Natural Gas,NG,FC,2,2019, , ,(OS) Out of service and NOT expected to return to service in next calendar year, , , , , , , , ,41.3907,-73.4354,7,8920,1.48,1.48,9159,2322,1.11,1.48,1.48,7
60430,Wind Colebrook South,60700,Wind Colebrook South,Map,Map,CT,Litchfield,ISNE,IPP Non-CHP,WCS,,5,5,5,Onshore Wind Turbine,WND,WT,11,2015, , ,(OP) Operating, , , , , , , , ,41.961067,-73.14078,10,10709,2,2,12600,1231,1.5,2,2,1
61944,MN8 Energy LLC,60710,Stone Hill Solar CSG,Map,Map,MA,Bristol,ISNE,IPP Non-CHP,PV1,,2,2,2,Solar Photovoltaic,SUN,PV,7,2014, , ,(OP) Operating, ,2.7, , , , , , ,42.059104,-71.08916,10,9259,0.8,0.8,8678,3309,0.6,0.8,0.8,6
61944,MN8 Energy LLC,60730,Bridgewater Solar CSG,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,PV1,,1.3,2,2,Solar Photovoltaic,SUN,PV,8,2015, , ,(OP) Operating, ,2.9, , , , , , ,41.964116,-70.97193,2,8233,0.52,0.52,6247,332,0.39,0.52,0.52,8
61944,MN8 Energy LLC,60730,Bridgewater Solar CSG,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,PV2,,1,1,1,Solar Photovoltaic,SUN,PV,8,2015, , ,(OP) Operating, ,1.1, , , , , , ,41.964116,-70.97193,5,11842,0.4,0.4,5548,2453,0.3,0.4,0.4,5
61944,MN8 Energy LLC,60731,Holliston Solar CSG,Map,Map,MA,Middlesex,ISNE,IPP Non-CHP,PV1,,1,1,1,Solar Photovoltaic,SUN,PV,7,2015, , ,(OP) Operating, ,1.4, , , , , , ,42.169641,-71.46822,10,9709,0.4,0.4,14690,1306,0.3,0.4,0.4,4
61944,MN8 Energy LLC,60736,Wilmington Solar,Map,Map,MA,Middlesex,ISNE,IPP Non-CHP,PV1,,2,2,2,Solar Photovoltaic,SUN,PV,11,2015, , ,(OP) Operating, ,2.8, , , , , , ,42.546281,-71.17528,4,11470,0.8,0.8,502,2014,0.6,0.8,0.8,3
61944,MN8 Energy LLC,60738,Fall River Solar CSG,Map,Map,MA,Bristol,ISNE,IPP Non-CHP,PV1,,2,2,2,Solar Photovoltaic,SUN,PV,2,2013, , ,(OP) Operating, ,2.5, , , , , , ,41.751347,-71.11454,2,8074,0.8,0.8,7062,3935,0.6,0.8,0.8,2
60281,"Altus Power America Management, LLC",60753,Shirley Landfill,Map,Map,MA,Middlesex,ISNE,IPP Non-CHP,PV1,,1,1,1,Solar Photovoltaic,SUN,PV,5,2017, , ,(OP) Operating, ,1.3, , , , , , ,42.54171,-71.67636,10,11724,0.4,0.4,6288,699,0.3,0.4,0.4,5
60281,"Altus Power America Management, LLC",60754,DDR Shoppers World,Map,Map,MA,Middlesex,ISNE,IPP Non-CHP,PV1,,1.3,1.3,1.3,Solar Photovoltaic,SUN,PV,11,2017, , ,(OP) Operating, ,1.7, , , , , , ,42.300745,-71.39623,3,10154,0.52,0.52,9453,174,0.39,0.52,0.52,3
60281,"Altus Power America Management, LLC",60756,Meadow Solar,Map,Map,MA,Suffolk,ISNE,IPP Non-CHP,PV1,,3,3,3,Solar Photovoltaic,SUN,PV,12,2016, , ,(OP) Operating, ,4, , , , , , ,42.230095,-71.13334,4,11266,1.2,1.2,4980,1946,0.9,1.2,1.2,5
60281,"Altus Power America Management, LLC",60757,Cedarville CSG,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,PV1,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,7,2017, , ,(OP) Operating, ,0.7, , , , , , ,41.802697,-70.54981,3,8708,0.2,0.2,14216,3179,0.15,0.2,0.2,1
60281,"Altus Power America Management, LLC",60757,Cedarville CSG,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,PV2,,1,1,1,Solar Photovoltaic,SUN,PV,7,2017, , ,(OP) Operating, ,1.4, , , , , , ,41.802697,-70.54981,10,11490,0.4,0.4,12421,1109,0.3,0.4,0.4,6
60281,"Altus Power America Management, LLC",60757,Cedarville CSG,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,PV3,,1,1,1,Solar Photovoltaic,SUN,PV,7,2017, , ,(OP) Operating, ,1.2, , , , , , ,41.802697,-70.54981,8,10641,0.4,0.4,11534,1963,0.3,0.4,0.4,7
61944,MN8 Energy LLC,60775,Deerfield CSG Solar,Map,Map,MA,Franklin,ISNE,IPP Non-CHP,PV1,,4.5,4.5,4.5,Solar Photovoltaic,SUN,PV,12,2017, , ,(OP) Operating, ,6, , , , , , ,42.56288,-72.58919,3,8170,1.8,1.8,4753,2026,1.35,1.8,1.8,4
60479,"Iron Horse Solar 4, LLC",60799,"Iron Horse Solar 4, LLC",Map,Map,MA,Middlesex,ISNE,IPP Non-CHP,PV1,,4.5,4.5,4.5,Solar Photovoltaic,SUN,PV,6,2017, , ,(OP) Operating, ,5.9, , , , , , ,42.580047,-71.26033,7,9363,1.8,1.8,5540,1251,1.35,1.8,1.8,4
57313,Tesla Inc.,60815,Hampshire College Hybrid,Map,Map,MA,Hampshire,ISNE,IPP Non-CHP,BA1,,0.5,0.5,0.5,Batteries,MWH,BA,5,2017, , ,(OP) Operating,0.5, , , , , , , ,42.37686,-72.46914,4,9753,0.2,0.2,5312,1321,0.15,0.2,0.2,5
57313,Tesla Inc.,60815,Hampshire College Hybrid,Map,Map,MA,Hampshire,ISNE,IPP Non-CHP,BA2,,0.5,0.5,0.5,Batteries,MWH,BA,12,2017, , ,(OP) Operating,0.5, , , , , , , ,42.37686,-72.46914,1,8753,0.2,0.2,471,2820,0.15,0.2,0.2,6
57313,Tesla Inc.,60815,Hampshire College Hybrid,Map,Map,MA,Hampshire,ISNE,IPP Non-CHP,PV1,,1.7,1.7,1.7,Solar Photovoltaic,SUN,PV,5,2017, , ,(OP) Operating, ,2.3, , , , , , ,42.37686,-72.46914,2,10599,0.68,0.68,3364,2035,0.51,0.68,0.68,5
57313,Tesla Inc.,60815,Hampshire College Hybrid,Map,Map,MA,Hampshire,ISNE,IPP Non-CHP,PV2,,1.7,1.7,1.7,Solar Photovoltaic,SUN,PV,12,2017, , ,(OP) Operating, ,2.3, , , , , , ,42.37686,-72.46914,10,9615,0.68,0.68,3435,3403,0.51,0.68,0.68,7
61132,"Syncarpha Lexington, LLC",60816,Town of Lexington Solar,Map,Map,MA,Middlesex,ISNE,IPP Non-CHP,PV1,,1.6,1.6,1.6,Solar Photovoltaic,SUN,PV,5,2017, , ,(OP) Operating, ,2.2, , , , , , ,42.469135,-71.25546,9,9093,0.64,0.64,7408,568,0.48,0.64,0.64,3
64553,Anaergia,60831,Orbit Energy RI,Map,Map,RI,Providence,ISNE,IPP Non-CHP,1,,3.2,3.2,3.2,Other Waste Biomass,OBG,IC,7,2017, , ,(OP) Operating, , , , , , , , ,41.8054,-71.51417,8,8727,1.28,1.28,1549,1315,0.96,1.28,1.28,1
61561,CCC Solar Holdings LLC,60851,Curtis Hill Solar CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,PV1,,2,1.9,1.9,Solar Photovoltaic,SUN,PV,10,2016, , ,(OP) Operating, ,2.9, , , , , , ,42.175,-71.986,1,8013,0.8,0.8,2108,3523,0.6,0.8,0.8,4
61561,CCC Solar Holdings LLC,60852,Depot Hill Solar CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,PV1,,2,1.9,1.9,Solar Photovoltaic,SUN,PV,10,2016, , ,(OP) Operating, ,2.9, , , , , , ,42.153,-71.988,8,10592,0.8,0.8,5856,3539,0.6,0.8,0.8,5
60513,"Bird Machine Solar Farm, LLC",60854,Bird Machine Solar Farm,Map,Map,MA,Norfolk,ISNE,IPP Non-CHP,BRDMA,,3.5,3.5,3.5,Solar Photovoltaic,SUN,PV,8,2017, , ,(OP) Operating, ,4.6, , , , , , ,42.109564,-71.26674,4,9190,1.4,1.4,8729,3263,1.05,1.4,1.4,5
60514,"Iron Horse Solar 1, LLC",60855,Iron Horse Solar I CSG,Map,Map,MA,Middlesex,ISNE,IPP Non-CHP,DOW,,2.9,2.9,2.9,Solar Photovoltaic,SUN,PV,12,2016, , ,(OP) Operating, ,3.7, , , , , , ,42.582855,-71.24639,6,11658,1.16,1.16,562,2581,0.87,1.16,1.16,1
60281,"Altus Power America Management, LLC",60858,126 Grove Solar LLC,Map,Map,MA,Norfolk,ISNE,IPP Non-CHP,PV1,,2,2,2,Solar Photovoltaic,SUN,PV,6,2012, , ,(OP) Operating, ,2.2, , , , , , ,42.076119,-71.42271,9,8144,0.8,0.8,10166,365,0.6,0.8,0.8,6
60520,SoCore Energy LLC,60860,VEC Alburgh Array,Map,Map,VT,Grand Isle,ISNE,IPP Non-CHP,PV1,,1,1,1,Solar Photovoltaic,SUN,PV,12,2016, , ,(OP) Operating, ,1.2, , , , , , ,44.96234,-73.27415,3,10662,0.4,0.4,6939,3813,0.3,0.4,0.4,2
60521,Equity Industrial Turbines,60865,Equity Industrial Turbines,Map,Map,MA,Essex,ISNE,IPP Non-CHP,WT1,,4,4,4,Onshore Wind Turbine,WND,WT,12,2012, , ,(OP) Operating, , , , , , , , ,42.625649,-70.65649,9,11020,1.6,1.6,3435,3186,1.2,1.6,1.6,6
60484,"Bashaw Solar 1, LLC",60866,"Bashaw Solar CSG 1, LLC",Map,Map,MA,Essex,ISNE,IPP Non-CHP,4MID,,2,2,2,Solar Photovoltaic,SUN,PV,4,2017, , ,(OP) Operating, ,2.4, , , , , , ,42.789327,-70.88003,10,11278,0.8,0.8,518,1805,0.6,0.8,0.8,4
59232,Kearsarge Solar LLC,60867,Kearsarge Southwick LLC,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,SOU,,3.3,3.3,3.3,Solar Photovoltaic,SUN,PV,3,2015, , ,(OP) Operating, ,4.9, , , , , , ,42.01627,-72.77524,3,8217,1.32,1.32,6198,3620,0.99,1.32,1.32,8
7601,Green Mountain Power Corp,60874,GMP Solar - Hartford,Map,Map,VT,Windsor,ISNE,Electric Utility,GMPSH,,5,5,5,Solar Photovoltaic,SUN,PV,12,2016, , ,(OP) Operating, ,7, , , , , , ,43.632074,-72.41857,3,8231,2,2,7781,3166,1.5,2,2,3
