Time id,Generator Name,Generator Id,Dispatched Energy,Unit Status,Ramp Down Rate (MW/h),Ramp Up Rate (MW/h),Max Capacity,Minimum Capacity,Demand
2,Dry Bridge Solar (Brown University),DBS4,10.0,1.0,4.0,4.0,10.0,3.0,22775
2,"10 Briggs Solar NG, LLC (East)",2818,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,"GSPP Devens, LLC",DEVEN,2.2,1.0,0.88,0.88,2.2,0.66,22775
2,GSPP Terrawatt Westfield LLC CSG,WESTF,3.6,1.0,1.44,1.44,3.6,1.08,22775
2,"GSPP Raynham TMLP, LLC CSG",RAYN,2.3,1.0,0.92,0.92,2.3,0.69,22775
2,"Ajax Solar, LLC (MA)",AJAXS,3.8,1.0,1.52,1.52,3.8,1.14,22775
2,Acushnet Ball Plant 2,ESS-1,0.0,0.0,0.4,0.4,1.0,0.3,22775
2,Acushnet Ball Plant 2,ESS-2,0.0,0.0,0.2,0.2,0.5,0.15,22775
2,Nextsun Energy Littleton,1-003,3.8,1.0,1.52,1.52,3.8,1.14,22775
2,RoxWind,WIND1,15.3,1.0,6.12,6.12,15.3,4.59,22775
2,Coventry Clean Energy Corporation,COV-1,0.0,0.0,0.64,0.64,1.6,0.48,22775
2,Coventry Clean Energy Corporation,COV-2,0.0,0.0,0.64,0.64,1.6,0.48,22775
2,Coventry Clean Energy Corporation,COV-3,0.0,0.0,0.64,0.64,1.6,0.48,22775
2,Coventry Clean Energy Corporation,COV-4,0.0,0.0,0.64,0.64,1.6,0.48,22775
2,Coventry Clean Energy Corporation,COV-5,0.0,0.0,0.64,0.64,1.6,0.48,22775
2,Gardner - Otter River Road,79711,2.5,1.0,1.0,1.0,2.5,0.75,22775
2,GSPP Boxborough Littleton (MA),BOXBR,4.0,1.0,1.6,1.6,4.0,1.2,22775
2,Holiday Hill Community Wind,HHCW1,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Town of Burrillville Solar CSG,X0042,3.3,1.0,1.32,1.32,3.3,0.99,22775
2,Hinesburg,VEC,0.0,0.0,0.76,0.76,1.9,0.57,22775
2,Kearsarge Gill,GILL,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,Syncarpha Tewksbury Hybrid CSG,SYTKB,0.0,0.0,0.8,0.8,2.0,0.6,22775
2,Syncarpha Tewksbury Hybrid CSG,SYTKS,2.8,1.0,1.12,1.12,2.8,0.84,22775
2,Syncarpha Puddon I Hybrid CSG,SYP1B,0.0,0.0,1.6,1.6,4.0,1.2,22775
2,Syncarpha Puddon I Hybrid CSG,SYP1S,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Syncarpha Puddon II Hybrid CSG,SYP2B,0.0,0.0,1.6,1.6,4.0,1.2,22775
2,Syncarpha Puddon II Hybrid CSG,SYP2S,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Syncarpha Westminster Hybrid CSG,SYWEB,0.0,0.0,1.16,1.16,2.9,0.87,22775
2,Syncarpha Westminster Hybrid CSG,SYWES,4.7,1.0,1.88,1.88,4.7,1.41,22775
2,Syncarpha Leicester Hybrid CSG,SYLEB,0.0,0.0,0.8,0.8,2.0,0.6,22775
2,Syncarpha Leicester Hybrid CSG,SYLES,2.6,1.0,1.04,1.04,2.6,0.78,22775
2,Syncarpha Halifax Hybrid CSG,SYHAB,0.0,0.0,0.64,0.64,1.6,0.48,22775
2,Syncarpha Halifax Hybrid CSG,SYHAS,1.7,1.0,0.68,0.68,1.7,0.51,22775
2,Syncarpha Millbury Hybrid (CSG),SYMIB,0.0,0.0,1.52,1.52,3.8,1.14,22775
2,Syncarpha Millbury Hybrid (CSG),SYMIS,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Syncarpha Blandford Hybrid CSG,SYBLB,0.0,0.0,1.56,1.56,3.9,1.17,22775
2,Syncarpha Blandford Hybrid CSG,SYBLS,4.9,1.0,1.96,1.96,4.9,1.47,22775
2,Syncarpha Northampton Hybrid CSG,SYNOB,0.0,0.0,0.8,0.8,2.0,0.6,22775
2,Syncarpha Northampton Hybrid CSG,SYNOS,3.6,1.0,1.44,1.44,3.6,1.08,22775
2,Syncarpha Northbridge I Hybrid(CSG),SYN1B,0.0,0.0,1.6,1.6,4.0,1.2,22775
2,Syncarpha Northbridge I Hybrid(CSG),SYN1S,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Syncarpha Northbridge II Hybrid CSG,SYN2B,0.0,0.0,1.2,1.2,3.0,0.9,22775
2,Syncarpha Northbridge II Hybrid CSG,SYN2S,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Goose Pond Solar,GPNOR,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,Goose Pond Solar,GPSOU,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,"Cronin Road Solar 1, LLC CSG Hybrid",BESS,0.0,0.0,0.6,0.6,1.5,0.45,22775
2,"Cronin Road Solar 1, LLC CSG Hybrid",CRONI,1.5,1.0,0.6,0.6,1.5,0.45,22775
2,Lane Ave Solar LLC,HANRA,1.5,1.0,0.6,0.6,1.5,0.45,22775
2,Ryan Road Solar LLC Hybrid(CSG),BESS,0.0,0.0,1.72,1.72,4.3,1.29,22775
2,Ryan Road Solar LLC Hybrid(CSG),ORCHA,4.3,1.0,1.72,1.72,4.3,1.29,22775
2,W. Orange Rd Solar LLC,HEYES,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Wilbur Woods Solar LLC,DESMO,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,West Street Solar 1 LLC,GRDNR,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Weaver Wind,WEAVR,72.6,1.0,29.04,29.04,72.6,21.78,22775
2,Hopkins Hill CSG,64605,4.8,1.0,1.92,1.92,4.8,1.44,22775
2,Hopkins Hill CSG,HH1,3.3,1.0,1.32,1.32,3.3,0.99,22775
2,Hopkins Hill CSG,HH2,3.3,1.0,1.32,1.32,3.3,0.99,22775
2,Hopkinton Phase 2,HTP2,2.5,1.0,1.0,1.0,2.5,0.75,22775
2,VPPSA Project 10,12510,9.440000000000001,1.0,9.44,9.44,23.6,7.08,22775
2,VPPSA Project 10,12511,9.440000000000001,1.0,9.44,9.44,23.6,7.08,22775
2,Battle Creek Solar,BC1,2.2,1.0,0.88,0.88,2.2,0.66,22775
2,Middleton Solar Park,MDB02,0.0,0.0,1.2,1.2,3.0,0.9,22775
2,Middleton Solar Park,MDL01,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Brookfield Wire Company,BROOK,1.4,1.0,0.56,0.56,1.4,0.42,22775
2,Sherman Solar,SHRM,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Jackson Solar (CT),JACK,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Sydney Solar,SYDN,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,Dickinson Solar (CT),DCKN,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,Becton Canaan,PH1GR,1.5,1.0,0.6,0.6,1.5,0.45,22775
2,Becton Canaan,PH1RF,0.5,1.0,0.2,0.2,0.5,0.15,22775
2,Becton Canaan,PH2RF,0.5,1.0,0.2,0.2,0.5,0.15,22775
2,Plainfield Solar 2,PLFD2,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Partridge Hill Solar Hybrid,BATT,0.0,0.0,0.52,0.52,1.3,0.39,22775
2,Partridge Hill Solar Hybrid,PART3,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,Brass Mill Center,BMC,3.4,1.0,1.36,1.36,3.4,1.02,22775
2,Natick Mall,NM,2.2,1.0,0.88,0.88,2.2,0.66,22775
2,South Windsor Fuel Cell,SWFC5,0.0,0.0,2.0,2.0,5.0,1.5,22775
2,"Sutton Solar 2, LLC CSG",6004,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,"Granby Solar, LLC CSG",4787,3.0,1.0,1.2,1.2,3.0,0.9,22775
2,"Granby Solar, LLC CSG",4788,0.0,0.0,0.8,0.8,2.0,0.6,22775
2,Ticket Network South Windsor,TNSW,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Corbin Russwin Phase 3 Berlin,CRP3B,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,"GSPP Gilman, LLC",GILMA,2.1,1.0,0.84,0.84,2.1,0.63,22775
2,CP Middletown Solar I LLC,CPMI1,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,CP Middletown Solar II LLC,CPMI2,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Kearsarge Amesbury Hybrid,AMBAT,0.0,0.0,0.64,0.64,1.6,0.48,22775
2,Kearsarge Amesbury Hybrid,AMES,3.3,1.0,1.32,1.32,3.3,0.99,22775
2,UB Fuel Cell,UBFC1,0.0,0.0,0.56,0.56,1.4,0.42,22775
2,Hurteau Solar Project Hybrid,BATT,0.0,0.0,0.52,0.52,1.3,0.39,22775
2,Hurteau Solar Project Hybrid,HURTU,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,Alicea Solar Project Hybrid CSG,ALICA,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,Alicea Solar Project Hybrid CSG,BATT,0.0,0.0,0.6,0.6,1.5,0.45,22775
2,McDougle-Mitchell Solar Project Hybrid CSG,BATT,0.0,0.0,1.16,1.16,2.9,0.87,22775
2,McDougle-Mitchell Solar Project Hybrid CSG,MCDMT,4.5,1.0,1.8,1.8,4.5,1.35,22775
2,Cycz Solar Project CSG Hybrid,BATT,0.0,0.0,0.52,0.52,1.3,0.39,22775
2,Cycz Solar Project CSG Hybrid,CYCZ,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,West A&B Solar Project Hybrid CSG,BATT,0.0,0.0,0.72,0.72,1.8,0.54,22775
2,West A&B Solar Project Hybrid CSG,WEST,2.5,1.0,1.0,1.0,2.5,0.75,22775
2,Annese Solar Project Hybrid CSG,ANNES,4.3,1.0,1.72,1.72,4.3,1.29,22775
2,Annese Solar Project Hybrid CSG,BATT,0.0,0.0,1.4,1.4,3.5,1.05,22775
2,Randall Solar Project Hybrid,BATT,0.0,0.0,1.32,1.32,3.3,0.99,22775
2,Randall Solar Project Hybrid,RAND,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Amazon BDL3 Solar Project,BLD3,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Samoset Solar,PGR21,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,"St. Joseph's Solar, LLC CSG",STJOE,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,"Boutillier Solar, LLC CSG",BOUTI,2.9,1.0,1.16,1.16,2.9,0.87,22775
2,"Blair Wire Village Solar, LLC CSG",BLAWV,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,"Barton Acres Solar, LLC CSG",BARAC,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,MMWEC Simple Cycle Gas Turbine,GT1,0.0,0.0,26.0,26.0,65.0,19.5,22775
2,"Cherry Valley Solar, LLC CSG",CHERV,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,"ISM Solar Dighton 2, LLC CSG",DIGHT,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,"Incom Solar, LLC CSG",INCOM,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,"JH Solar, LLC CSG",JHSOL,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,"Woodchuck Solar, LLC CSG",WOODC,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,"Dudley River 3 Solar, LLC CSG",DUD3,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,"Dudley River 2 Solar, LLC CSG",DUD2,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,"Dudley River Solar, LLC CSG",DUD1,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,"Ledeaux Solar, LLC CSG",LEDEA,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,"Cohasse Solar, LLC CSG",COHAS,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,"Palombo Solar, LLC CSG",PALOA,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,"Palombo B Solar, LLC CSG",PALOB,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Nutmeg Solar,NUTMG,19.6,1.0,7.84,7.84,19.6,5.88,22775
2,One Patriot,TKG00,0.8,1.0,0.8,0.8,2.0,0.6,22775
2,Bowden Solar LLC,BOWDN,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,Sanford Solar,SAS,49.4,1.0,19.76,19.76,49.4,14.82,22775
2,"University Solar, LLC",URI,24.0,1.0,9.6,9.6,24.0,7.2,22775
2,Lakeville Solar,LV,2.7,1.0,1.08,1.08,2.7,0.81,22775
2,Norwalk Hospital Plant,EU-12,0.0,0.0,1.2,1.2,3.0,0.9,22775
2,Oak Street Solar,PV1,3.5,1.0,1.4,1.4,3.5,1.05,22775
2,Cranberry Solar,13440,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,ISM Solar Cranston CSG,CR,3.1,1.0,1.24,1.24,3.1,0.93,22775
2,CES Agawam Tuckahoe Solar Hybrid,ATES,0.0,0.0,1.04,1.04,2.6,0.78,22775
2,CES Agawam Tuckahoe Solar Hybrid,ATPV,3.6,1.0,1.44,1.44,3.6,1.08,22775
2,Partridgeville Hybrid CSG,PAR,3.3,1.0,1.32,1.32,3.3,0.99,22775
2,Partridgeville Hybrid CSG,PBESS,0.0,0.0,0.8,0.8,2.0,0.6,22775
2,Williamsville Hybrid CSG,WBESS,0.0,0.0,1.32,1.32,3.3,0.99,22775
2,Williamsville Hybrid CSG,WIL,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,East Brookfield Main Street Solar LLC CSG,EBMSS,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,"GD Hopkinton Main I, LLC",MAIN1,2.6,1.0,1.04,1.04,2.6,0.78,22775
2,"GD Hopkinton Main I, LLC",MAIN2,3.9,1.0,1.56,1.56,3.9,1.17,22775
2,"GD Hopkinton Main I, LLC",MAIN3,4.1,1.0,1.64,1.64,4.1,1.23,22775
2,Milo PV - BD Solar 1 LLC,MILPV,20.0,1.0,8.0,8.0,20.0,6.0,22775
2,Augusta PV - BD Solar Augusta LLC,AUGPV,7.2,1.0,2.88,2.88,7.2,2.16,22775
2,Fairfield PV - BD Solar Fairfield LLC,FAIPV,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Oxford PV - BD Solar Oxford LLC,OXFPV,9.2,1.0,3.68,3.68,9.2,2.76,22775
2,Sunpin Blandford,SUNBI,4.7,1.0,1.88,1.88,4.7,1.41,22775
2,"Blackhorse Farm Solar, LLC CSG",BHF,3.8,1.0,1.52,1.52,3.8,1.14,22775
2,Erving CSG,ERVIN,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Easthampton CSG,EASTP,2.5,1.0,1.0,1.0,2.5,0.75,22775
2,Pine Hill,PHS01,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Amaterasu LLC,BESS,0.0,0.0,1.28,1.28,3.2,0.96,22775
2,Amaterasu LLC,DRC,4.6,1.0,1.84,1.84,4.6,1.38,22775
2,28 Livermore Hill Road Solar,7405,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Montague Road Solar,3958,3.6,1.0,1.44,1.44,3.6,1.08,22775
2,Fitchburg Renewables,4648,4.0,1.0,1.6,1.6,4.0,1.2,22775
2,SELCO Community Solar,SELCO,3.0,1.0,1.2,1.2,3.0,0.9,22775
2,Palmyra PV - BD Solar Palmyra LLC,PALPV,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,BD Solar Hancock LLC,HANPV,7.0,1.0,2.8,2.8,7.0,2.1,22775
2,Winslow PV - BD Solar 2 LLC,WINPV,7.0,1.0,2.8,2.8,7.0,2.1,22775
2,BD Solar Ellsworth LLC,ELLPV,7.0,1.0,2.8,2.8,7.0,2.1,22775
2,Pittsfield Solar LLC,PSLLC,9.9,1.0,3.96,3.96,9.9,2.97,22775
2,North Providence,CPRI2,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,Canton,CPMA1,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Gold Meadow Farms,CPRI7,16.2,1.0,6.48,6.48,16.2,4.86,22775
2,Ravenbrook,CPMA2,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Hudson,CPMA6,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,A Street 2,CPRI5,1.6,1.0,0.64,0.64,1.6,0.48,22775
2,Berkley,CPMA3,3.0,1.0,1.2,1.2,3.0,0.9,22775
2,Kilvert,CPRI1,4.7,1.0,1.88,1.88,4.7,1.41,22775
2,A Street 1,CPRI4,1.2,1.0,0.48,0.48,1.2,0.36,22775
2,Carver,CPMA4,1.5,1.0,0.6,0.6,1.5,0.45,22775
2,Plainfield Pike,CPRI6,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,Chicopee,CPMA5,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,Ware Palmer Road Solar LLC CSG,WPRB,0.0,0.0,0.8,0.8,2.0,0.6,22775
2,Ware Palmer Road Solar LLC CSG,WPRS,3.0,1.0,1.2,1.2,3.0,0.9,22775
2,East Brookfield Adams Road Solar LLC CSG,EBARB,0.0,0.0,1.24,1.24,3.1,0.93,22775
2,East Brookfield Adams Road Solar LLC CSG,EBARS,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Kenmare - Mansfield Branch Street,GEN1,1.5,1.0,0.6,0.6,1.5,0.45,22775
2,"BWC Stony Brook, LLC Hybrid",BESS,0.0,0.0,0.28,0.28,0.7,0.21,22775
2,"BWC Stony Brook, LLC Hybrid",BSBPV,1.6,1.0,0.64,0.64,1.6,0.48,22775
2,ZPD-PT Solar Project 2017-038 Hybrid LLC,DRAES,0.0,0.0,1.4,1.4,3.5,1.05,22775
2,ZPD-PT Solar Project 2017-038 Hybrid LLC,DRAPV,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,SR North Stonington,STONE,12.0,1.0,4.8,4.8,12.0,3.6,22775
2,Newton Rumford Landfill,7759A,1.7,1.0,0.68,0.68,1.7,0.51,22775
2,"BWC Muddy Brook, LLC Hybrid",MBES,0.0,0.0,0.36,0.36,0.9,0.27,22775
2,"BWC Muddy Brook, LLC Hybrid",MBPV,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,"BWC Lake Lashaway, LLC Hybrid",DRAES,0.0,0.0,1.48,1.48,3.7,1.11,22775
2,"BWC Lake Lashaway, LLC Hybrid",DRAPV,4.2,1.0,1.68,1.68,4.2,1.26,22775
2,ZPD-PT Solar Project 2017-044 LLC CSG,DRAPV,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,ZPD-PT Solar Project 2017-023 LLC Hybrid CSG,DRAES,0.0,0.0,0.76,0.76,1.9,0.57,22775
2,ZPD-PT Solar Project 2017-023 LLC Hybrid CSG,DRAPV,2.8,1.0,1.12,1.12,2.8,0.84,22775
2,ZPD-PT Solar Project 2017-021 LLC Hybrid CSG,DRAES,0.0,0.0,0.28,0.28,0.7,0.21,22775
2,ZPD-PT Solar Project 2017-021 LLC Hybrid CSG,DRAPV,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Auburn Solar Project,AUB,4.9,1.0,1.96,1.96,4.9,1.47,22775
2,Auburn Solar Project,BEAUB,0.0,0.0,1.52,1.52,3.8,1.14,22775
2,Blair Solar,BLAIR,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Madison Solar,MADIS,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Few Solar,FEW,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Hadley 3 Solar (North),9170,0.0,0.0,0.4,0.4,1.0,0.3,22775
2,Hadley 3 Solar (North),3093,3.9,1.0,1.56,1.56,3.9,1.17,22775
2,Hadley 3 Solar (South),6554,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,Lawrence Brook,280,2.2,1.0,0.88,0.88,2.2,0.66,22775
2,Roger Williams - Melville at Portsmouth,MEL,3.0,1.0,1.2,1.2,3.0,0.9,22775
2,"WED Coventry Seven, LLC",WED7,3.0,1.0,1.2,1.2,3.0,0.9,22775
2,"GD Glocester White Oak I, LLC",GDWH,1.8,1.0,0.72,0.72,1.8,0.54,22775
2,Farmington Solar,FNS,77.0,1.0,30.8,30.8,77.0,23.1,22775
2,Plainfield Solar 1,PLFD1,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Signature Breads Chelsea,EG1,0.0,0.0,0.6,0.6,1.5,0.45,22775
2,IXYS - Beverly,EG1,0.24,1.0,0.24,0.24,0.6,0.18,22775
2,IXYS - Beverly,NG1,0.0,0.0,0.28,0.28,0.7,0.21,22775
2,IXYS - Beverly,NG2,0.0,0.0,0.28,0.28,0.7,0.21,22775
2,IXYS - Beverly,NG3,0.5599999999999999,1.0,0.28,0.28,0.7,0.21,22775
2,Quinebaug Solar,QBS,49.4,1.0,19.76,19.76,49.4,14.82,22775
2,ZPD-PT Solar Project 2017-006 LLC Hybrid,DRAES,0.0,0.0,1.0,1.0,2.5,0.75,22775
2,ZPD-PT Solar Project 2017-006 LLC Hybrid,DRAPV,4.0,1.0,1.6,1.6,4.0,1.2,22775
2,Georges River Energy,WEG,10.0,1.0,4.0,4.0,10.0,3.0,22775
2,Wilbraham,WILBR,4.0,1.0,1.6,1.6,4.0,1.2,22775
2,Elm Street,ELM,2.8,1.0,1.12,1.12,2.8,0.84,22775
2,Breckenridge Solar,BBA,0.0,0.0,0.88,0.88,2.2,0.66,22775
2,Breckenridge Solar,BKS,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Rounseville Solar,ROU,2.7,1.0,1.08,1.08,2.7,0.81,22775
2,Town of Ware - Canadian Tree(CSG),TOW,1.4,1.0,0.56,0.56,1.4,0.42,22775
2,Wilmarth Solar,WIL,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Wilmarth Solar,WILB,0.0,0.0,0.92,0.92,2.3,0.69,22775
2,Dresser Hill CSG,DRH,3.7,1.0,1.48,1.48,3.7,1.11,22775
2,Golden Solar,GOLD,2.2,1.0,0.88,0.88,2.2,0.66,22775
2,"Merrimack Solar Farm, LLC",PV1,2.4,1.0,0.96,0.96,2.4,0.72,22775
2,Stamford Health,1,0.4,1.0,0.16,0.16,0.4,0.12,22775
2,Stamford Health,13,0.0,0.0,0.2,0.2,0.5,0.15,22775
2,Stamford Health,14,0.0,0.0,0.16,0.16,0.4,0.12,22775
2,Stamford Health,15,0.0,0.0,1.0,1.0,2.5,0.75,22775
2,Stamford Health,16,2.5,1.0,1.0,1.0,2.5,0.75,22775
2,Stamford Health,4,0.0,0.0,0.32,0.32,0.8,0.24,22775
2,Stamford Health,5,0.0,0.0,0.32,0.32,0.8,0.24,22775
2,Stamford Health,7,0.0,0.0,0.2,0.2,0.5,0.15,22775
2,Stamford Health,FC,0.0,0.0,0.8,0.8,2.0,0.6,22775
2,Raboth - Marion Drive,RABTH,3.5,1.0,1.4,1.4,3.5,1.05,22775
2,Norton,NORTN,1.4,1.0,0.56,0.56,1.4,0.42,22775
2,"Smithfield Solar Farm, LLC",PV1,2.4,1.0,0.96,0.96,2.4,0.72,22775
2,Wallingford Solar,WS,16.1,1.0,6.44,6.44,16.1,4.83,22775
2,Dudley,1,3.0,1.0,1.2,1.2,3.0,0.9,22775
2,Joe Jenny,1,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Westport Community Solar Garden,1,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,Mendon,1,2.6,1.0,1.04,1.04,2.6,0.78,22775
2,Dover,1,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Adirondack A+B Community Solar Garden,1,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Westport B Community Solar Garden,1,4.5,1.0,1.8,1.8,4.5,1.35,22775
2,"TPE King Solar Holdings1, LLC (CSG)",KING1,12.7,1.0,5.08,5.08,12.7,3.81,22775
2,Kearsarge William Way,BWBAT,0.0,0.0,1.04,1.04,2.6,0.78,22775
2,Kearsarge William Way,BWW,4.4,1.0,1.76,1.76,4.4,1.32,22775
2,Kearsarge Haverhill,HABAT,0.0,0.0,0.8,0.8,2.0,0.6,22775
2,Kearsarge Haverhill,HAV,2.8,1.0,1.12,1.12,2.8,0.84,22775
2,Kearsarge Upper Union,FUU,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Kearsarge Upper Union,UUBAT,0.0,0.0,0.32,0.32,0.8,0.24,22775
2,Kearsarge Montague BD(CSG),MBBAT,0.0,0.0,0.52,0.52,1.3,0.39,22775
2,Kearsarge Montague BD(CSG),MBD,2.5,1.0,1.0,1.0,2.5,0.75,22775
2,Blodgett Solar CSG,BLD,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Blodgett Solar CSG,BLO,0.0,0.0,2.0,2.0,5.0,1.5,22775
2,"Clark Road Solar 1, LLC",10604,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,"Clark Road Solar 1, LLC",10605,0.0,0.0,1.32,1.32,3.3,0.99,22775
2,Acton,ACT,3.5,1.0,1.4,1.4,3.5,1.05,22775
2,Naples,NAP,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,Fredonia Solar LLC,533,1.1,1.0,0.44,0.44,1.1,0.33,22775
2,"Dunstable Solar 1, LLC",DUBLN,0.0,0.0,1.8,1.8,4.5,1.35,22775
2,"Dunstable Solar 1, LLC",DUNST,4.5,1.0,1.8,1.8,4.5,1.35,22775
2,Fairhaven MA 2,FHAF,2.9,1.0,1.16,1.16,2.9,0.87,22775
2,Acushnet MA 1,ACNT1,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Acushnet MA 2 (CSG),ACNT2,1.0,1.0,0.4,0.4,1.0,0.3,22775
2,Dusenberry,DSNBR,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Knapp East (CSG),KNPPE,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Main Rd Community Solar,MAINR,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Redman North Community Solar,RDMNN,1.5,1.0,0.6,0.6,1.5,0.45,22775
2,Glenmere Lake,BESS,0.0,0.0,0.8,0.8,2.0,0.6,22775
2,Glenmere Lake,GLNMR,2.0,1.0,0.8,0.8,2.0,0.6,22775
2,Knapp West(CSG),KNPPW,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Rowe (CSG),RWEAV,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Redman South Community Solar,RDMNS,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Alton Road Solar,50835,13.9,1.0,5.56,5.56,13.9,4.17,22775
2,Townline Community Solar,TWNLN,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Williams Rd,WLMRD,4.0,1.0,1.6,1.6,4.0,1.2,22775
2,West Haydenville PJ Community Solar,BESS,0.0,0.0,1.44,1.44,3.6,1.08,22775
2,West Haydenville PJ Community Solar,WHAYD,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Brookwood Drive Community Solar,BESS,0.0,0.0,1.2,1.2,3.0,0.9,22775
2,Brookwood Drive Community Solar,BRKWD,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Maple(CSG),M2,0.0,0.0,0.92,0.92,2.3,0.69,22775
2,Maple(CSG),MAPLE,4.0,1.0,1.6,1.6,4.0,1.2,22775
2,FDX010.0 FedEx Fuel Cell,FDX10,0.0,0.0,0.4,0.4,1.0,0.3,22775
2,Old Middleboro Road Solar,OLD,5.0,1.0,2.0,2.0,5.0,1.5,22775
2,Old Middleboro Road Solar,OLDBA,0.0,0.0,1.8,1.8,4.5,1.35,22775
2,Ocean State BTM,MESS,0.0,0.0,1.2,1.2,3.0,0.9,22775
2,Rumford ESS,RUM,0.0,0.0,1.96,1.96,4.9,1.47,22775
